budget,revenue,original_title,homepage,director,runtime,genres,vote_average,release_year
1500000,712294,The Ballad of Jack and Rose,0,Rebecca Miller,111,Drama,6.4,2005
45000000,72028752,"Yours, Mine & Ours",0,Raja Gosnell,90,Comedy|Family|Romance,5.7,2005
45000000,38058335,The Producers,0,Susan Stroman,134,Comedy|Music,5.9,2005
818418,4851244,Romanzo criminale,1,Michele Placido,152,Drama,6.9,2005
8000000,22201636,Hustle & Flow,0,Craig Brewer,116,Drama,6.2,2005
1000000,13350369,Transamerica,1,Duncan Tucker,103,Drama,6.5,2005
20000000,10442808,Alone in the Dark,0,Uwe Boll,96,Action|Fantasy|Horror|Thriller,3.5,2005
20000000,67192859,Boogeyman,1,Stephen Kay,89,Thriller|Horror|Drama|Mystery,4.5,2005
13000000,23727301,Les PoupÃ©es Russes,0,CÃ©dric Klapisch,129,Comedy|Drama|Romance,6.7,2005
30000000,15007991,The Cave,0,Bruce Hunt,97,Action|Adventure|Horror|Thriller,5.2,2005
40000000,31670620,Rent,1,Chris Columbus,135,Comedy|Drama|Music|Romance,6.5,2005
1500000,11098131,The Squid and the Whale,0,Noah Baumbach,81,Comedy|Drama,6.7,2005
2000000,653621,Inside Deep Throat,0,Fenton Bailey|Randy Barbato,92,Documentary,6.8,2005
7500000,143000,Man-Thing,1,Brett Leonard,97,Action|Horror|Science Fiction,3.9,2005
1549000,7096000,Tau man ji D,0,Andrew Lau|Alan Mak,107,Action|Crime|Thriller|Drama,6.0,2005
4750000,206871,Tamara,1,Jeremy Haft,98,Fantasy|Horror|Thriller,4.9,2005
10284523,11588205,Shopgirl,0,Anand Tucker,104,Comedy|Drama|Romance,5.8,2005
35000000,25224242,North Country,1,Niki Caro,126,Drama,6.8,2005
450000,973525,Conversations with Other Women,0,Hans Canosa,84,Drama|Romance,6.3,2005
8000000,852872,Down in the Valley,1,David Jacobson,112,Drama|Romance,5.8,2005
12000000,84967,Mozart and the Whale,0,Petter NÃ¦ss,92,Comedy|Drama|Romance,6.8,2005
30000000,34252847,Bad News Bears,0,Richard Linklater,113,Comedy|Family,5.5,2005
14000000,32645546,Because of Winn-Dixie,0,Wayne Wang,106,Comedy|Drama|Family,6.1,2005
25000000,13411957,Lords of Dogtown,0,Catherine Hardwicke,107,Drama,6.9,2005
2000000,5048693,The Proposition,0,John Hillcoat,104,Action|Adventure|Crime|Drama|Thriller,7.0,2005
9600000,4386236,The Lost City,0,Andy GarcÃ­a,144,Drama|Romance,6.4,2005
30000000,25473093,Dark Water,0,Walter Salles,105,Drama|Horror|Thriller,5.2,2005
3000000,11718595,Dave Chappelle's Block Party,1,Michel Gondry,100,Comedy|Documentary|Music,7.0,2005
14000000,6856989,Bee Season,0,Scott McGehee,104,Drama|Family,5.1,2005
8000000,2019009,Maurice Richard,1,Charles BinamÃ©,124,Drama,5.5,2005
3000000,9879971,Tsotsi,1,Gavin Hood,94,Crime|Drama,6.8,2005
50000000,111340801,Underworld: Evolution,1,Len Wiseman,106,Fantasy|Action|Science Fiction|Thriller,6.3,2006
200000000,1065659812,Pirates of the Caribbean: Dead Man's Chest,1,Gore Verbinski,151,Adventure|Fantasy|Action,6.8,2006
120000000,461983149,Cars,1,John Lasseter|Joe Ranft,117,Animation|Adventure|Comedy|Family,6.4,2006
150000000,599045960,Casino Royale,1,Martin Campbell,144,Adventure|Action|Thriller,7.1,2006
125000000,758239851,The Da Vinci Code,1,Ron Howard,149,Thriller|Mystery,6.4,2006
12000000,114194847,Step Up,0,Anne Fletcher,104,Music|Drama|Romance|Crime,6.7,2006
80000000,660940780,Ice Age: The Meltdown,1,Carlos Saldanha,91,Animation|Family|Comedy|Adventure,6.4,2006
150000000,397850012,Mission: Impossible III,1,J.J. Abrams,126,Adventure|Action|Thriller,6.3,2006
35000000,326551094,The Devil Wears Prada,1,David Frankel,109,Comedy|Drama|Romance,7.0,2006
90000000,289847354,The Departed,1,Martin Scorsese,151,Drama|Thriller|Crime,7.7,2006
85000000,194168700,The Holiday,1,Nancy Meyers,136,Comedy|Romance,6.7,2006
40000000,109676311,The Prestige,1,Christopher Nolan,130,Drama|Mystery|Thriller,7.8,2006
110000000,574480841,Night at the Museum,0,Shawn Levy,108,Action|Adventure|Comedy|Family|Fantasy,6.2,2006
25000000,135330182,Babel,0,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,143,Drama,6.7,2006
76000000,69959751,Children of Men,1,Alfonso CuarÃ³n,109,Drama|Action|Thriller|Science Fiction,7.3,2006
270000000,391081192,Superman Returns,1,Bryan Singer,154,Adventure|Fantasy|Action|Science Fiction,5.3,2006
18000000,261572744,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,1,Larry Charles,82,Comedy,6.4,2006
82500000,237681299,Click,0,Frank Coraci,107,Comedy|Drama|Fantasy|Romance,5.9,2006
52000000,204999686,The Break-Up,1,Peyton Reed,106,Romance|Comedy,5.5,2006
45000000,184376254,Inside Man,1,Spike Lee,129,Crime|Drama|Thriller,7.2,2006
80000000,155019340,Over the Hedge,0,Tim Johnson|Karey Kirkpatrick,83,Comedy|Animation|Family,6.2,2006
50000000,132180323,Perfume: The Story of a Murderer,1,Tom Tykwer,147,Crime|Fantasy|Drama,7.0,2006
100000000,170877916,Blood Diamond,0,Edward Zwick,143,Drama|Thriller|Action,7.2,2006
12000000,42931041,Crank,0,Brian Taylor|Mark Neveldine,88,Action|Thriller|Crime,6.5,2006
27000000,56308881,Lucky Number Slevin,0,Paul McGuigan,110,Drama|Thriller|Crime|Mystery,7.3,2006
40000000,120455994,Eight Below,0,Frank Marshall,120,Adventure|Drama|Family,6.6,2006
25000000,117719158,Final Destination 3,0,James Wong,93,Horror|Mystery,5.8,2006
50000000,97607453,Silent Hill,1,Christophe Gans,125,Horror|Mystery,6.3,2006
20000000,33889159,She's the Man,0,Andy Fickman,105,Comedy|Drama|Family|Romance,6.3,2006
35000000,15304890,The Fountain,1,Darren Aronofsky,96,Drama|Adventure|Science Fiction|Romance,6.7,2006
100000000,384335608,Happy Feet,0,George Miller,108,Music|Animation|Comedy|Family,5.8,2006
24000000,155721132,Rocky Balboa,1,Sylvester Stallone,102,Drama,6.4,2006
149000000,64459316,Flushed Away,1,David Bowers|Sam Fell,85,Adventure|Animation|Comedy|Family,6.0,2006
80000000,37384046,The Wild,1,Steve 'Spaz' Williams,94,Family|Animation,5.2,2006
75000000,180557550,DÃ©jÃ  Vu,0,Tony Scott,126,Action|Thriller|Science Fiction,6.5,2006
100000000,249288105,Eragon,1,Stefen Fangmeier,104,Fantasy|Action|Adventure|Family,4.8,2006
40000000,114830111,The Lake House,1,Alejandro Agresti,99,Romance|Drama|Mystery,6.3,2006
45000000,178262620,Scary Movie 4,0,David Zucker,83,Comedy,5.3,2006
75000000,140175006,Monster House,0,Gil Kenan,91,Animation|Comedy|Family|Fantasy,6.3,2006
50000000,88715192,Failure to Launch,0,Tom Dey,97,Comedy,5.6,2006
40000000,120175290,Apocalypto,0,Mel Gibson,139,Thriller|Action|Adventure|Drama,7.1,2006
50000000,55181129,The Ant Bully,1,John A. Davis,88,Fantasy|Adventure|Animation|Comedy|Family,5.5,2006
15000000,69623713,The Hills Have Eyes,1,Alexandre Aja,107,Horror|Thriller,6.0,2006
28000000,38159905,Just My Luck,0,Donald Petrie,103,Comedy|Drama|Family|Fantasy|Romance,5.7,2006
85000000,59908565,The Good Shepherd,1,Robert De Niro,167,Drama|Thriller|History,5.9,2006
30000000,31070211,Ultraviolet,0,Kurt Wimmer,88,Science Fiction|Action|Thriller,5.0,2006
135000000,163794509,Miami Vice,0,Michael Mann,134,Action|Adventure|Crime|Thriller,5.7,2006
18000000,41009669,John Tucker Must Die,0,Betty Thomas,87,Comedy,6.0,2006
31000000,28000000,Tristan & Isolde,0,Kevin Reynolds,125,Drama,6.2,2006
90000000,65900249,Flags of Our Fathers,0,Clint Eastwood,132,War|Drama|History,6.7,2006
2000000,5179037,Shortbus,1,John Cameron Mitchell,101,Romance|Drama|Comedy,6.5,2006
50000000,69834815,Curious George,0,Matthew O'Callaghan,86,Adventure|Animation|Comedy|Family,5.8,2006
40000000,38755073,The Wicker Man,0,Neil LaBute,102,Mystery|Thriller|Horror,4.0,2006
17000000,57103895,Smokin' Aces,1,Joe Carnahan,109,Action|Comedy|Crime|Thriller,6.3,2006
50000000,87528173,RV,0,Barry Sonnenfeld,99,Comedy|Family|Adventure,5.7,2006
65000000,43545364,We Are Marshall,0,McG,124,Drama,6.5,2006
40000000,86915017,The Illusionist,0,Neil Burger,110,Fantasy|Drama|Thriller|Romance,7.0,2006
17500000,19179969,Beerfest,0,Jay Chandrasekhar,110,Comedy,5.8,2006
25000000,5549200,The Contract,0,Bruce Beresford,96,Drama|Action|Thriller|Crime,5.4,2006
55000000,9450897,All the King's Men,1,Steven Zaillian,125,Drama|Thriller,5.4,2006
40000000,138259062,Big Momma's House 2,0,John Whitesell,99,Comedy|Crime,5.6,2006
70000000,38629478,Basic Instinct 2,0,Michael Caton-Jones,114,Crime|Mystery|Thriller,4.5,2006
5000000,26888376,Clerks II,0,Kevin Smith,97,Comedy,6.9,2006
72500000,162966177,Talladega Nights: The Ballad of Ricky Bobby,1,Adam McKay,116,Comedy,6.2,2006
55000000,307077295,The Pursuit of Happyness,1,Gabriele Muccino,117,Drama,7.5,2006
40000000,60474340,Marie Antoinette,1,Sofia Coppola,123,Drama|History,6.5,2006
37665000,14655628,Freedomland,1,Joe Roth,113,Drama|Thriller|Crime|Mystery,5.3,2006
6000000,48027970,The Last King of Scotland,0,Kevin Macdonald,121,Drama,7.3,2006
10000000,163876815,Saw III,0,Darren Lynn Bousman,108,Horror|Thriller|Crime,6.0,2006
30000000,495303,Idiocracy,0,Mike Judge,84,Adventure|Comedy|Science Fiction,6.1,2006
32000000,80197993,Nacho Libre,1,Jared Hess,92,Comedy|Family,5.5,2006
50000000,49111202,The Black Dahlia,0,Brian De Palma,121,Drama,5.8,2006
160000000,181674817,Poseidon,1,Wolfgang Petersen,99,Adventure|Action|Drama|Thriller,5.3,2006
17000000,7314027,American Dreamz,0,Paul Weitz,107,Comedy|Drama|Family,4.6,2006
16800000,2281089,Fur: An Imaginary Portrait of Diane Arbus,1,Steven Shainberg,122,Drama|Mystery|Romance,6.3,2006
54000000,130431368,"You, Me and Dupree",1,Anthony Russo|Joe Russo,108,Comedy|Romance,5.3,2006
8000000,100523181,Little Miss Sunshine,1,Jonathan Dayton|Valerie Faris,102,Comedy|Drama,7.3,2006
64000000,101595121,Little Man,1,Keenen Ivory Wayans,98,Comedy|Crime,5.6,2006
12000000,38368909,Employee of the Month,0,Greg Coolidge,103,Comedy|Romance,5.4,2006
25000000,119188334,The Omen,1,John Moore,110,Drama|Horror|Thriller,5.2,2006
19000000,68673228,Letters from Iwo Jima,1,Clint Eastwood,141,Action|Adventure|Drama|War,6.9,2006
8500000,5480996,A Scanner Darkly,1,Richard Linklater,100,Animation|Science Fiction|Thriller,6.7,2006
30000000,53653224,Stranger Than Fiction,1,Marc Forster,113,Comedy|Drama|Fantasy|Romance,6.9,2006
63000000,162945894,World Trade Center,0,Oliver Stone,128,Drama|History|Thriller,5.9,2006
35000000,42064105,A Good Year,0,Ridley Scott,118,Comedy|Drama|Romance,6.4,2006
12000000,1381665,Snow Cake,0,Marc Evans,112,Romance|Drama,7.4,2006
15500000,7385434,Itâ€™s a Boy Girl Thing,0,Nick Hurran,95,Comedy,6.2,2006
20000000,48548426,Date Movie,0,Aaron Seltzer|Jason Friedberg,83,Comedy,3.9,2006
23000000,38505009,Accepted,0,Steve Pink,93,Comedy,6.1,2006
85000000,197309027,Open Season,1,Roger Allers|Jill Culton|Anthony Stacchi,83,Adventure|Animation|Family,6.1,2006
51000000,72779000,Barnyard,0,Steve Oedekerk,90,Animation|Comedy|Family,5.3,2006
3700000,3338228,Unknown,0,Simon Brand,98,Crime|Drama|Mystery|Thriller,6.4,2006
70000000,154937680,Dreamgirls,1,Bill Condon,134,Drama,6.5,2006
33000000,62022014,Snakes on a Plane,0,David R. Ellis,105,Horror|Action|Crime|Thriller,5.2,2006
6500000,13368437,Friends with Money,0,Nicole Holofcener,88,Drama|Comedy|Romance,5.0,2006
11000000,72778712,Jackass Number Two,0,Jeff Tremaine,95,Action|Comedy|Documentary,6.4,2006
70000000,55011732,The Guardian,0,Andrew Davis,139,Action,7.0,2006
17000000,374743,Southland Tales,1,Richard Kelly,144,Action|Adventure|Comedy|Drama|Science Fiction,4.9,2006
85000000,158468292,The Fast and the Furious: Tokyo Drift,1,Justin Lin,104,Action|Crime|Drama|Thriller,6.1,2006
30000000,35078241,Miss Potter,0,Chris Noonan,92,Drama|Family|Romance,6.2,2006
38000000,29907685,Pulse,1,Jim Sonzero,90,Horror|Thriller,5.1,2006
15000000,10903846,Black Snake Moan,1,Craig Brewer,116,Drama,6.3,2006
50000000,9448082,Goya's Ghosts,0,MiloÅ¡ Forman,114,Drama,6.7,2006
25000000,11772461,The Hoax,0,Lasse HallstrÃ¶m,116,Comedy|Drama,6.5,2006
20000000,22165608,The Marine,0,John Bonito,92,Action|Adventure|Drama|Thriller,5.0,2006
12000000,6754898,Running with Scissors,0,Ryan Murphy,116,Drama|Comedy,5.6,2006
50000000,61112916,The Shaggy Dog,1,Brian Robbins,98,Comedy|Family,4.6,2006
40000000,23937870,Stormbreaker,0,Geoffrey Sax,93,Adventure|Action|Family,5.0,2006
6000000,57231524,Madea's Family Reunion,0,Tyler Perry,110,Drama|Comedy|Romance,6.0,2006
85000000,144,Charlotte's Web,0,Gary Winick,97,Comedy|Family|Fantasy,6.0,2006
30000000,34742066,Take the Lead,0,Liz Friedlander,108,Music,6.4,2006
35000000,12506188,Zoom,0,Peter Hewitt,83,Fantasy|Comedy|Family,5.1,2006
12000000,23006849,Aquamarine,1,Elizabeth Allen Rosenbaum,104,Fantasy|Romance|Family|Comedy,5.9,2006
10000000,7177143,Rescue Dawn,0,Werner Herzog,126,Adventure|Drama|War,6.6,2006
6500000,22889018,The Wind That Shakes the Barley,0,Ken Loach,124,Drama|History|War,6.5,2006
55000000,65664721,16 Blocks,0,Richard Donner,105,Action|Adventure|Crime|Thriller,6.1,2006
4000000,31584901,Scoop,1,Woody Allen,96,Comedy|Mystery,6.2,2006
45000000,38399961,Last Holiday,0,Wayne Wang,112,Adventure|Comedy|Drama,6.4,2006
15000000,49469904,Notes on a Scandal,1,Richard Eyre,92,Drama|Romance,6.3,2006
15000000,76286096,United 93,0,Paul Greengrass,111,Drama|History|Crime|Thriller|Action,6.6,2006
994000,165000,Kidulthood,1,Menhaj Huda,89,Drama,6.5,2006
21000000,480314,DOA: Dead or Alive,0,Corey Yuen Kwai,87,Adventure|Action|Thriller,4.9,2006
15000000,123384128,The Queen,1,Stephen Frears,103,Drama,6.6,2006
60000000,77920346,The Sentinel,0,Clark Johnson,108,Action|Thriller|Crime,5.6,2006
32000000,5914908,The Good German,1,Steven Soderbergh,108,War|Crime|Drama|Mystery|Romance,5.8,2006
60000000,17800000,Flyboys,0,Tony Bill,140,Action|Adventure|Drama|History|Romance,6.1,2006
15000000,9500000,Running Scared,1,Wayne Kramer,122,Action|Crime|Drama|Thriller,6.8,2006
25000000,16158487,Catch and Release,1,Susannah Grant,111,Comedy|Drama|Romance,6.0,2006
20000000,39143839,The Grudge 2,1,Takashi Shimizu,102,Horror|Thriller,5.3,2006
8000000,143451,10th & Wolf,0,Robert Moresco,107,Action|Crime|Drama|Mystery|Thriller,6.0,2006
45000000,82800000,Firewall,0,Richard Loncraine,105,Thriller,5.4,2006
18000000,1196307,Seraphim Falls,0,David Von Ancken,115,Western|Drama,5.8,2006
2000000,622806,Sherrybaby,0,Laurie Collyer,96,Drama,6.5,2006
24000000,23321954,Alatriste,0,AgustÃ­n DÃ­az Yanes,145,Action,5.7,2006
22000000,13405595,Tenacious D in The Pick of Destiny,1,Liam Lynch,93,Comedy|Music,6.2,2006
20000000,41237648,Man of the Year,0,Barry Levinson,115,Comedy|Drama|Romance|Thriller,5.4,2006
20000000,37597471,The Covenant,0,Renny Harlin,97,Action|Adventure|Fantasy|Horror|Science Fiction,5.2,2006
15000000,66966987,When a Stranger Calls,1,Simon West,87,Horror|Thriller,5.4,2006
13000000,1151330,Infamous,0,Douglas McGrath,110,Drama,5.5,2006
500000,745327,Another Gay Movie,1,Todd Stephens,92,Comedy|Romance,5.1,2006
11000000,46396427,Dhoom 2,1,Sanjay Gadhvi,147,Drama|Action|Thriller|Crime,6.5,2006
9000000,21510851,Black Christmas,0,Glen Morgan,84,Horror|Thriller,5.3,2006
13000000,11130889,The Astronaut Farmer,1,Michael Polish,104,Adventure|Comedy|Drama|Science Fiction,6.2,2006
8000000,426224,Fido,1,Andrew Currie,91,Romance|Comedy|Drama|Horror,6.7,2006
20000000,21170563,ATL,0,Christian Robinson,105,Drama,5.3,2006
4000000,8059140,Bug,0,William Friedkin,102,Horror|Thriller,5.6,2006
75000000,42285169,Lady in the Water,0,M. Night Shyamalan,110,Drama|Thriller|Fantasy|Mystery,5.2,2006
30000000,41480851,Gridiron Gang,0,Phil Joanou,125,Action|Adventure|Crime|Drama,6.5,2006
100000,10178331,Facing the Giants,1,Alex Kendrick,111,Drama,6.8,2006
4000000,13401952,The History Boys,1,Nicholas Hytner,109,Comedy|Drama,5.6,2006
12000000,20138836,The Namesake,0,Mira Nair,122,Drama,7.0,2006
1000000,46243000,An Inconvenient Truth,1,Davis Guggenheim,100,Documentary,6.5,2006
4000000,4630045,Let's Go to Prison,0,Bob Odenkirk,84,Comedy|Crime,5.4,2006
2380000,8176544,This Is England,1,Shane Meadows,101,Drama|Crime,7.1,2006
20000000,17807569,School for Scoundrels,0,Todd Phillips,100,Comedy|Drama|Romance,5.5,2006
26000000,17496992,Annapolis,0,Justin Lin,108,Drama,5.8,2006
14500000,22963701,IndigÃ¨nes,1,Rachid Bouchareb,128,Drama|History|War,6.7,2006
15000000,21000000,Flicka,0,Michael Mayer,95,Drama|Family,6.1,2006
9000000,27105095,Stay Alive,0,William Brent Bell,100,Horror|Thriller,5.3,2006
15000000,11992014,The Return,0,Asif Kapadia,85,Drama|Thriller,5.2,2006
2000000,300000,Ten Canoes,0,Rolf de Heer|Peter Djigirr,90,Adventure|Comedy|Drama,5.9,2006
210000000,234360014,X-Men: The Last Stand,0,Brett Ratner,104,Adventure|Action|Science Fiction|Thriller,6.2,2006
1000000,1678874,Who Killed the Electric Car?,0,Chris Paine,92,Documentary,6.6,2006
8000000,18948425,Akeelah and the Bee,1,Doug Atchison,112,Drama,6.6,2006
5000000,3833507,Trailer Park Boys: The Movie,0,Mike Clattenburg,95,Action|Comedy,6.3,2006
8000000,382267,First Snow,0,Mark Fergus,101,Drama|Thriller,6.6,2006
12000000,5542025,For Your Consideration,0,Christopher Guest,86,Comedy|Drama,5.4,2006
79000,245000,The Foot Fist Way,1,Jody Hill,85,Comedy,5.3,2006
1000000,7202,Special,1,Hal Haberman|Jeremy Passmore,81,Drama|Fantasy|Science Fiction,6.5,2006
130000000,789804554,Harry Potter and the Prisoner of Azkaban,0,Alfonso CuarÃ³n,141,Adventure|Fantasy|Family,7.4,2004
30000000,152159461,Kill Bill: Vol. 2,0,Quentin Tarantino,136,Action|Crime|Thriller,7.5,2004
50000000,40203020,Bridget Jones: The Edge of Reason,0,Beeban Kidron,108,Comedy|Romance,6.0,2004
20000000,72258126,Eternal Sunshine of the Spotless Mind,1,Michel Gondry,108,Science Fiction|Drama|Romance,7.8,2004
29000000,115603229,The Notebook,1,Nick Cassavetes,123,Romance|Drama,7.5,2004
92000000,631442092,The Incredibles,1,Brad Bird,115,Action|Adventure|Animation|Family|Science Fiction,7.2,2004
75000000,288500217,The Bourne Supremacy,1,Paul Greengrass,108,Action|Drama|Thriller,7.1,2004
175000000,497409852,Troy,0,Wolfgang Petersen,163,War|Adventure|Drama,6.8,2004
100000000,347451894,National Treasure,0,Jon Turteltaub,131,Adventure|Action|Thriller|Mystery,6.4,2004
120000000,347234916,"I, Robot",1,Alex Proyas,115,Action|Science Fiction,6.6,2004
75000000,196482882,50 First Dates,0,Peter Segal,99,Comedy|Romance,6.5,2004
17000000,129042871,Mean Girls,1,Mark Waters,97,Comedy,6.8,2004
160000000,300257475,Van Helsing,1,Stephen Sommers,132,Horror|Adventure|Action,5.9,2004
66000000,99318987,Hellboy,1,Guillermo del Toro,122,Fantasy|Action|Science Fiction,6.4,2004
165000000,305875730,The Polar Express,1,Robert Zemeckis,100,Animation|Adventure|Family|Fantasy,6.4,2004
150000000,919838758,Shrek 2,1,Andrew Adamson|Kelly Asbury|Conrad Vernon,93,Adventure|Animation|Comedy|Family|Fantasy,6.5,2004
13000000,96060858,The Butterfly Effect,0,Eric Bress|J. Mackye Gruber,113,Science Fiction|Thriller,7.1,2004
45000000,129394835,Resident Evil: Apocalypse,0,Alexander Witt,94,Horror|Action|Science Fiction,6.1,2004
110000000,362744280,Ocean's Twelve,1,Steven Soderbergh,125,Thriller|Crime,6.4,2004
80000000,516642939,Meet the Fockers,1,Jay Roach,115,Comedy|Romance,6.1,2004
125000000,544272402,The Day After Tomorrow,1,Roland Emmerich,124,Action|Adventure|Science Fiction|Thriller,6.1,2004
116000000,102000000,The Aviator,0,Martin Scorsese,170,Drama,6.7,2004
65000000,217764291,Collateral,0,Michael Mann,120,Drama|Crime|Thriller,6.7,2004
4000000,30039392,Shaun of the Dead,0,Edgar Wright,99,Horror|Comedy,7.4,2004
65000000,128905366,Blade: Trinity,1,David S. Goyer,123,Science Fiction|Action|Horror|Thriller|Adventure,5.7,2004
60000000,219417255,The Terminal,1,Steven Spielberg,128,Comedy|Drama,7.0,2004
140000000,209073645,Lemony Snicket's A Series of Unfortunate Events,0,Brad Silberling,108,Adventure|Fantasy|Comedy|Family,6.5,2004
30000000,216763646,Million Dollar Baby,1,Clint Eastwood,132,Drama,7.6,2004
50000000,200804534,Garfield,0,Peter Hewitt,80,Animation|Comedy|Family,5.2,2004
75000000,367275019,Shark Tale,0,Bibo Bergeron|Vicky Jenson|Rob Letterman,90,Animation|Action|Comedy|Family,5.8,2004
70000000,57958696,Sky Captain and the World of Tomorrow,1,Kerry Conran,107,Mystery|Action|Thriller|Science Fiction|Adventure,5.7,2004
30000000,140161792,The SpongeBob SquarePants Movie,0,Stephen Hillenburg,87,Animation|Comedy|Family,6.6,2004
6500000,98410061,Crash,1,Paul Haggis,112,Drama,7.1,2004
26000000,90574188,Anchorman: The Legend of Ron Burgundy,0,Adam McKay,94,Comedy,6.7,2004
37000000,96455697,13 Going On 30,0,Gary Winick,98,Comedy|Fantasy|Romance,6.1,2004
31000000,27388767,Ella Enchanted,0,Tommy O'Haver,96,Fantasy|Comedy|Family|Romance,5.7,2004
25000000,30411183,The Girl Next Door,0,Luke Greenfield,108,Comedy,6.2,2004
25000000,116766556,Finding Neverland,0,Marc Forster,106,Drama,7.1,2004
19000000,70067909,A Cinderella Story,1,Mark Rosman,95,Comedy,5.9,2004
70000000,171183863,AVP: Alien vs. Predator,1,Paul W.S. Anderson,101,Adventure|Science Fiction|Action,5.5,2004
20000000,167722310,DodgeBall: A True Underdog Story,0,Rawson Marshall Thurber,92,Comedy,6.2,2004
12000000,9584131,Banlieue 13,1,Pierre Morel,84,Action|Thriller|Science Fiction,6.5,2004
155000000,167298192,Alexander,0,Oliver Stone,175,War|History|Action|Adventure|Drama,5.6,2004
